Order_ID,Order_Date,Order_Time,City,Restaurant_Name,Cuisine,Customer_Rating,Delivery_Time_Minutes,Order_Value,Payment_Method,Discount_Applied,Order_Status
6429,2026-01-12,10:10:00,Pune,Tandoori Nights,South Indian,4.6,69,444.82,Card,14.53,Delivered
6430,2026-01-07,13:11:00,Mumbai,Dosa Palace,Italian,3.3,25,776.43,COD,65.16,Delivered
6431,2026-03-16,18:58:00,Pune,Burger Town,South Indian,4.2,57,207.22,Card,148.88,Delivered
6432,2026-01-25,17:22:00,Hyderabad,Tandoori Nights,Japanese,4.9,46,1184.99,Card,57.11,Delivered
6433,2026-03-24,20:51:00,Chennai,Sushi World,Indian,3.9,67,430.39,COD,174.83,Delivered
6434,2026-02-11,21:22:00,Pune,Pizza Point,South Indian,3.5,35,438.12,COD,129.0,Delivered
6435,2026-02-09,12:29:00,Bangalore,Dosa Palace,Italian,3.2,54,938.62,COD,93.63,Delivered
6436,2026-01-24,17:44:00,Mumbai,Tandoori Nights,South Indian,4.8,46,448.18,COD,108.11,Delivered
6437,2026-02-27,21:17:00,Pune,Biryani Hub,South Indian,4.2,54,596.15,UPI,66.29,Delivered
6438,2026-03-23,11:38:00,Mumbai,Burger Town,Fast Food,4.2,55,743.92,COD,194.78,Cancelled
6439,2026-01-27,22:22:00,Bangalore,Tandoori Nights,Fast Food,3.6,57,221.87,COD,35.19,Delivered
6440,2026-04-01,21:42:00,Chennai,Tandoori Nights,Japanese,4.6,47,1037.29,COD,172.08,Cancelled
6441,2026-03-16,16:14:00,Chennai,Tandoori Nights,Japanese,4.3,22,712.05,UPI,135.63,Delivered
6442,2026-01-01,11:16:00,Bangalore,Pizza Point,South Indian,3.2,60,512.92,COD,142.31,Delivered
6443,2026-03-28,22:37:00,Mumbai,Biryani Hub,Indian,4.0,50,599.79,UPI,167.16,Delivered
6444,2026-03-22,17:58:00,Pune,Biryani Hub,Japanese,3.6,22,255.82,Card,27.24,Delivered
6445,2026-03-13,22:06:00,Bangalore,Sushi World,South Indian,2.5,57,917.98,UPI,139.03,Delivered
6446,2026-03-19,14:01:00,Hyderabad,Pizza Point,South Indian,4.5,43,739.5,COD,155.25,Delivered
6447,2026-01-01,10:09:00,Mumbai,Tandoori Nights,South Indian,2.8,45,1113.99,UPI,196.92,Cancelled
6448,2026-02-06,22:41:00,Chennai,Dosa Palace,South Indian,3.8,60,664.19,UPI,149.51,Delivered
6449,2026-02-04,21:05:00,Bangalore,Pizza Point,South Indian,3.3,66,1028.4,UPI,190.35,Delivered
6450,2026-03-11,20:29:00,Chennai,Pizza Point,Fast Food,3.4,47,388.33,UPI,169.95,Delivered
6451,2026-01-11,22:01:00,Mumbai,Biryani Hub,Italian,3.7,28,256.51,UPI,175.14,Delivered
6452,2026-03-14,10:31:00,Chennai,Sushi World,Italian,5.0,56,1148.44,UPI,183.38,Delivered
6453,2026-03-05,21:26:00,Bangalore,Sushi World,South Indian,3.5,46,456.96,UPI,106.23,Delivered
6454,2026-01-29,11:59:00,Mumbai,Pizza Point,Japanese,3.0,67,1033.58,UPI,142.2,Delivered
6455,2026-03-01,17:26:00,Hyderabad,Pizza Point,Indian,4.0,22,457.33,Card,24.79,Delivered
6456,2026-03-09,16:10:00,Bangalore,Burger Town,South Indian,3.1,60,355.84,Card,71.29,Delivered
6457,2026-02-21,15:11:00,Pune,Tandoori Nights,Indian,2.8,68,932.53,COD,175.88,Delivered
6458,2026-02-14,22:40:00,Bangalore,Biryani Hub,Fast Food,2.6,47,978.41,COD,195.54,Delivered
6459,2026-03-30,12:17:00,Mumbai,Tandoori Nights,Italian,2.6,51,1043.61,COD,22.33,Delivered
6460,2026-01-05,19:21:00,Bangalore,Dosa Palace,Fast Food,3.6,54,1064.87,COD,117.23,Delivered
6461,2026-04-01,13:05:00,Hyderabad,Dosa Palace,Japanese,3.6,26,683.13,COD,146.92,Delivered
6462,2026-04-01,19:11:00,Hyderabad,Sushi World,Japanese,3.0,26,600.22,COD,103.22,Delivered
6463,2026-01-07,10:45:00,Pune,Biryani Hub,South Indian,4.5,40,950.97,Card,46.59,Cancelled
6464,2026-01-28,19:10:00,Chennai,Tandoori Nights,Japanese,2.8,51,769.39,Card,8.34,Delivered
6465,2026-01-27,12:12:00,Mumbai,Sushi World,Japanese,4.8,57,1165.28,Card,190.3,Delivered
6466,2026-02-11,19:49:00,Mumbai,Dosa Palace,Fast Food,4.0,39,575.84,UPI,47.37,Cancelled
6467,2026-03-25,17:06:00,Chennai,Pizza Point,Indian,2.6,27,242.88,UPI,59.82,Delivered
6468,2026-03-13,17:54:00,Hyderabad,Biryani Hub,Italian,4.9,23,789.3,COD,128.56,Delivered
6469,2026-03-28,23:00:00,Hyderabad,Biryani Hub,Japanese,3.3,45,553.47,Card,85.73,Delivered
6470,2026-01-07,20:54:00,Bangalore,Tandoori Nights,Japanese,3.6,34,542.67,COD,84.69,Delivered
6471,2026-01-01,10:37:00,Pune,Burger Town,Fast Food,3.2,25,764.52,Card,16.52,Cancelled
6472,2026-01-31,15:08:00,Pune,Tandoori Nights,Italian,4.3,67,1121.78,Card,198.38,Cancelled
6473,2026-03-28,21:41:00,Pune,Pizza Point,Fast Food,3.7,51,466.96,COD,56.88,Delivered
6474,2026-02-04,19:11:00,Bangalore,Pizza Point,Indian,2.8,24,579.59,COD,22.0,Cancelled
6475,2026-02-24,20:36:00,Pune,Sushi World,Fast Food,2.8,63,1091.25,UPI,136.31,Delivered
6476,2026-03-30,10:13:00,Chennai,Biryani Hub,Italian,4.3,65,1095.22,Card,150.44,Delivered
6477,2026-03-16,19:21:00,Bangalore,Sushi World,Italian,3.1,25,434.59,UPI,5.07,Delivered
6478,2026-01-25,15:50:00,Chennai,Pizza Point,Japanese,2.8,22,906.33,UPI,53.85,Cancelled
6479,2026-02-08,14:56:00,Bangalore,Burger Town,Indian,3.7,48,615.56,UPI,38.87,Delivered
6480,2026-03-16,10:46:00,Pune,Biryani Hub,South Indian,4.5,38,1136.0,UPI,157.75,Cancelled
6481,2026-03-22,12:59:00,Chennai,Pizza Point,Japanese,3.2,29,932.25,Card,36.75,Delivered
6482,2026-03-04,13:44:00,Chennai,Burger Town,Fast Food,3.2,26,694.35,Card,47.05,Delivered
6483,2026-01-12,20:40:00,Chennai,Tandoori Nights,Fast Food,4.6,64,1017.41,UPI,197.37,Cancelled
6484,2026-02-28,18:13:00,Bangalore,Dosa Palace,Italian,2.9,20,1197.88,Card,140.42,Delivered
6485,2026-02-07,11:32:00,Mumbai,Pizza Point,Italian,4.0,20,647.04,UPI,77.53,Delivered
6486,2026-02-23,11:42:00,Pune,Dosa Palace,Italian,4.9,36,573.51,COD,150.77,Delivered
6487,2026-03-11,14:33:00,Chennai,Sushi World,South Indian,4.6,41,807.04,UPI,93.29,Delivered
6488,2026-02-02,19:49:00,Mumbai,Dosa Palace,South Indian,2.7,55,883.08,COD,42.53,Delivered
6489,2026-02-02,17:28:00,Pune,Pizza Point,Japanese,3.3,33,904.45,UPI,97.59,Delivered
6490,2026-03-22,18:59:00,Pune,Dosa Palace,South Indian,2.9,25,673.58,UPI,154.4,Delivered
6491,2026-02-24,15:29:00,Chennai,Biryani Hub,Italian,4.9,49,532.29,Card,35.67,Delivered
6492,2026-02-19,10:00:00,Chennai,Pizza Point,Japanese,5.0,65,1021.92,COD,97.11,Delivered
6493,2026-01-28,18:26:00,Bangalore,Burger Town,Japanese,3.1,66,1158.26,Card,23.86,Cancelled
6494,2026-03-19,12:27:00,Mumbai,Dosa Palace,Indian,4.2,52,1063.98,UPI,168.54,Delivered
6495,2026-02-10,19:40:00,Mumbai,Biryani Hub,South Indian,4.6,39,882.35,COD,163.76,Delivered
6496,2026-01-02,20:14:00,Chennai,Sushi World,Fast Food,3.1,35,560.15,UPI,134.69,Delivered
6497,2026-02-05,19:44:00,Pune,Sushi World,Fast Food,3.0,23,822.48,COD,184.0,Delivered
6498,2026-02-05,16:01:00,Chennai,Dosa Palace,Indian,2.5,53,301.16,COD,79.99,Cancelled
6499,2026-03-27,18:31:00,Pune,Sushi World,Italian,3.5,20,733.91,UPI,26.4,Delivered
6500,2026-01-06,13:34:00,Pune,Burger Town,Indian,4.7,32,981.22,UPI,195.13,Delivered
6501,2026-03-19,11:50:00,Chennai,Pizza Point,Italian,4.8,67,451.06,Card,102.62,Delivered
6502,2026-02-24,17:21:00,Hyderabad,Biryani Hub,South Indian,2.8,27,701.53,Card,95.1,Delivered
6503,2026-03-31,12:49:00,Mumbai,Tandoori Nights,South Indian,3.0,41,273.27,UPI,12.74,Delivered
6504,2026-01-23,17:58:00,Pune,Dosa Palace,Japanese,3.5,23,1038.5,Card,114.08,Delivered
6505,2026-01-07,20:45:00,Pune,Sushi World,Japanese,4.5,53,550.23,Card,128.95,Delivered
6506,2026-03-26,17:43:00,Hyderabad,Pizza Point,Japanese,4.0,64,782.21,UPI,94.64,Delivered
6507,2026-03-05,13:37:00,Bangalore,Tandoori Nights,Japanese,3.8,56,578.53,COD,182.08,Delivered
6508,2026-01-13,14:42:00,Hyderabad,Burger Town,Fast Food,4.0,42,797.6,UPI,148.48,Delivered
6509,2026-01-01,14:09:00,Hyderabad,Sushi World,Japanese,2.7,39,944.2,Card,7.72,Delivered
6510,2026-02-02,18:35:00,Pune,Sushi World,Japanese,3.7,43,526.81,UPI,108.51,Delivered
6511,2026-01-21,19:43:00,Mumbai,Biryani Hub,Japanese,5.0,46,719.26,UPI,198.73,Delivered
6512,2026-02-01,15:03:00,Hyderabad,Burger Town,Italian,2.7,32,994.87,COD,39.95,Delivered
6513,2026-02-24,12:24:00,Bangalore,Burger Town,Japanese,3.8,24,887.85,COD,123.43,Cancelled
6514,2026-01-15,18:08:00,Chennai,Dosa Palace,Indian,3.2,35,257.07,Card,54.7,Delivered
6515,2026-01-30,19:57:00,Hyderabad,Tandoori Nights,Japanese,3.8,57,768.76,Card,74.3,Delivered
6516,2026-02-16,10:43:00,Hyderabad,Biryani Hub,Japanese,3.9,67,576.33,Card,6.73,Delivered
6517,2026-03-11,11:41:00,Bangalore,Dosa Palace,Fast Food,3.9,48,908.78,Card,137.58,Delivered
6518,2026-02-24,14:09:00,Mumbai,Biryani Hub,Japanese,4.6,45,216.67,Card,153.15,Delivered
6519,2026-01-20,14:45:00,Hyderabad,Burger Town,Italian,3.5,41,530.6,UPI,154.58,Delivered
6520,2026-03-10,14:37:00,Hyderabad,Biryani Hub,South Indian,3.8,43,286.49,UPI,194.11,Delivered
6521,2026-01-15,10:51:00,Mumbai,Biryani Hub,Japanese,2.5,32,1120.49,Card,167.58,Cancelled
6522,2026-03-01,14:24:00,Bangalore,Biryani Hub,Japanese,4.5,62,1076.5,COD,41.52,Cancelled
6523,2026-02-28,16:03:00,Hyderabad,Pizza Point,Japanese,3.1,40,1168.09,COD,46.11,Cancelled
6524,2026-01-25,11:02:00,Mumbai,Pizza Point,Fast Food,4.5,20,843.47,Card,153.6,Delivered
6525,2026-01-16,21:56:00,Hyderabad,Tandoori Nights,South Indian,3.2,23,1007.05,UPI,155.38,Delivered
6526,2026-01-14,14:38:00,Chennai,Tandoori Nights,Fast Food,2.5,22,811.87,COD,24.61,Delivered
6527,2026-03-14,21:14:00,Pune,Burger Town,Fast Food,2.9,69,692.04,COD,1.33,Delivered
6528,2026-02-27,14:28:00,Chennai,Biryani Hub,Fast Food,5.0,42,1033.82,COD,80.28,Delivered
6529,2026-02-12,20:19:00,Hyderabad,Burger Town,Italian,3.3,35,976.17,COD,138.93,Cancelled
6530,2026-01-22,15:36:00,Bangalore,Pizza Point,South Indian,2.8,64,933.28,UPI,173.33,Delivered
6531,2026-02-15,21:19:00,Pune,Biryani Hub,Italian,2.8,32,1093.91,UPI,33.07,Cancelled
6532,2026-03-03,22:45:00,Chennai,Dosa Palace,Italian,3.3,58,1128.74,COD,163.06,Delivered
6533,2026-04-01,10:26:00,Mumbai,Pizza Point,South Indian,2.6,50,645.29,UPI,136.89,Delivered
6534,2026-03-18,14:30:00,Bangalore,Pizza Point,Italian,3.8,43,482.82,UPI,33.19,Delivered
6535,2026-03-06,22:03:00,Chennai,Pizza Point,South Indian,3.0,66,711.79,Card,174.66,Delivered
6536,2026-01-04,19:16:00,Mumbai,Biryani Hub,Japanese,3.8,34,293.07,Card,186.6,Delivered
6537,2026-03-10,21:21:00,Hyderabad,Tandoori Nights,Fast Food,2.9,24,1138.16,Card,53.16,Delivered
6538,2026-03-26,10:28:00,Mumbai,Sushi World,Italian,3.6,68,1183.85,Card,29.74,Cancelled
6539,2026-02-08,15:30:00,Chennai,Dosa Palace,South Indian,4.0,41,852.7,COD,193.53,Delivered
6540,2026-02-02,13:45:00,Chennai,Dosa Palace,Indian,2.7,41,946.16,Card,4.58,Delivered
6541,2026-03-18,12:48:00,Hyderabad,Burger Town,Italian,3.5,30,523.67,Card,189.68,Cancelled
6542,2026-03-23,22:02:00,Mumbai,Biryani Hub,Italian,3.3,43,1066.27,UPI,43.24,Delivered
6543,2026-03-12,18:19:00,Mumbai,Tandoori Nights,South Indian,3.1,64,1100.3,COD,87.63,Delivered
6544,2026-03-28,17:52:00,Hyderabad,Pizza Point,Indian,4.0,29,276.9,UPI,61.67,Delivered
6545,2026-02-12,17:49:00,Mumbai,Sushi World,Indian,4.0,66,331.44,UPI,30.74,Delivered
6546,2026-01-04,18:29:00,Hyderabad,Biryani Hub,Japanese,4.1,53,460.85,UPI,70.5,Delivered
6547,2026-03-04,20:38:00,Bangalore,Biryani Hub,Italian,2.9,30,903.67,Card,107.85,Delivered
6548,2026-01-30,19:28:00,Chennai,Tandoori Nights,Fast Food,3.2,62,383.36,COD,18.77,Delivered
6549,2026-02-17,16:25:00,Bangalore,Sushi World,Italian,3.0,48,420.08,Card,161.84,Delivered
6550,2026-01-22,19:01:00,Pune,Pizza Point,Fast Food,3.9,41,581.86,COD,160.08,Cancelled
6551,2026-02-18,15:06:00,Pune,Biryani Hub,Fast Food,3.7,52,811.64,UPI,159.5,Delivered
6552,2026-02-12,12:05:00,Pune,Dosa Palace,South Indian,3.3,27,1176.31,COD,137.29,Delivered
6553,2026-01-25,21:51:00,Hyderabad,Dosa Palace,Italian,4.5,68,983.89,UPI,91.05,Delivered
6554,2026-01-29,10:21:00,Mumbai,Sushi World,South Indian,2.7,51,758.3,Card,166.74,Delivered
6555,2026-01-05,18:05:00,Bangalore,Pizza Point,Japanese,4.9,59,249.39,UPI,170.37,Delivered
6556,2026-01-31,19:22:00,Bangalore,Sushi World,Fast Food,2.8,64,716.84,Card,57.09,Delivered
6557,2026-02-28,13:34:00,Bangalore,Biryani Hub,Indian,4.4,42,404.09,Card,96.19,Delivered
6558,2026-02-24,16:07:00,Bangalore,Dosa Palace,Fast Food,3.4,24,500.07,Card,40.59,Delivered
6559,2026-01-24,17:37:00,Pune,Burger Town,Japanese,4.7,50,450.86,UPI,51.16,Delivered
6560,2026-01-21,20:09:00,Bangalore,Sushi World,Fast Food,2.7,48,547.45,Card,47.79,Delivered
6561,2026-01-13,15:38:00,Mumbai,Burger Town,South Indian,3.4,25,262.26,COD,165.39,Delivered
6562,2026-01-25,10:07:00,Pune,Burger Town,Italian,3.3,44,776.84,COD,50.16,Delivered
6563,2026-03-14,20:40:00,Bangalore,Tandoori Nights,Indian,5.0,44,245.75,COD,109.26,Delivered
6564,2026-02-01,15:26:00,Hyderabad,Dosa Palace,South Indian,5.0,50,860.58,COD,125.65,Delivered
6565,2026-01-15,18:16:00,Chennai,Sushi World,Italian,3.0,33,930.8,Card,148.94,Cancelled
6566,2026-02-18,19:08:00,Chennai,Burger Town,Indian,4.1,36,686.06,COD,5.8,Delivered
6567,2026-01-07,18:35:00,Chennai,Biryani Hub,Japanese,3.8,35,981.26,UPI,95.15,Delivered
6568,2026-01-23,13:12:00,Pune,Tandoori Nights,Fast Food,2.9,47,1167.39,COD,58.52,Delivered
6569,2026-03-10,21:49:00,Bangalore,Pizza Point,Indian,2.9,28,540.05,COD,166.79,Delivered
6570,2026-03-18,15:08:00,Pune,Tandoori Nights,Japanese,5.0,21,818.91,UPI,7.35,Delivered
6571,2026-03-04,13:38:00,Mumbai,Pizza Point,Italian,3.6,23,523.73,UPI,41.4,Delivered
6572,2026-03-06,21:42:00,Hyderabad,Dosa Palace,Indian,2.8,39,643.39,COD,63.15,Delivered
6573,2026-02-02,16:30:00,Hyderabad,Sushi World,Japanese,3.0,60,220.83,Card,15.57,Cancelled
6574,2026-01-23,17:41:00,Chennai,Sushi World,Italian,3.2,55,274.35,UPI,79.08,Delivered
6575,2026-02-09,10:38:00,Chennai,Pizza Point,South Indian,3.8,56,997.53,Card,148.75,Delivered
6576,2026-01-20,20:42:00,Chennai,Biryani Hub,Fast Food,3.3,25,339.91,Card,42.46,Delivered
6577,2026-02-25,13:17:00,Bangalore,Pizza Point,Japanese,3.6,20,899.15,COD,150.89,Cancelled
6578,2026-01-30,19:41:00,Mumbai,Pizza Point,South Indian,2.9,64,908.87,Card,105.8,Delivered
6579,2026-03-29,21:49:00,Mumbai,Sushi World,Italian,3.3,69,1196.23,Card,68.94,Delivered
6580,2026-03-10,14:45:00,Mumbai,Burger Town,Indian,2.7,22,895.6,Card,73.76,Delivered
6581,2026-03-02,18:43:00,Mumbai,Biryani Hub,Fast Food,4.7,56,328.75,COD,23.26,Delivered
6582,2026-01-14,17:19:00,Chennai,Sushi World,Italian,3.0,64,826.54,UPI,49.96,Delivered
6583,2026-01-28,13:33:00,Hyderabad,Tandoori Nights,Japanese,4.4,61,724.14,COD,146.24,Delivered
6584,2026-03-21,11:47:00,Chennai,Pizza Point,Fast Food,3.4,22,1117.39,UPI,172.55,Delivered
6585,2026-02-25,18:08:00,Mumbai,Burger Town,South Indian,3.7,62,890.15,Card,53.12,Delivered
6586,2026-02-27,11:58:00,Chennai,Biryani Hub,Fast Food,3.2,52,718.48,UPI,117.73,Cancelled
6587,2026-02-28,18:56:00,Mumbai,Dosa Palace,South Indian,4.2,34,824.21,UPI,6.95,Cancelled
6588,2026-03-20,19:02:00,Pune,Biryani Hub,Italian,4.6,23,643.46,UPI,15.48,Delivered
6589,2026-02-23,22:29:00,Hyderabad,Biryani Hub,Indian,3.2,34,708.41,UPI,192.87,Delivered
6590,2026-02-05,18:17:00,Pune,Pizza Point,Fast Food,3.1,26,922.34,Card,179.3,Delivered
6591,2026-03-02,10:48:00,Bangalore,Pizza Point,Indian,4.2,66,278.35,UPI,16.26,Delivered
6592,2026-01-19,15:57:00,Chennai,Dosa Palace,Indian,3.0,23,815.34,UPI,164.47,Delivered
6593,2026-03-04,16:41:00,Bangalore,Dosa Palace,Fast Food,4.1,22,288.22,Card,20.5,Cancelled
6594,2026-01-15,16:23:00,Chennai,Dosa Palace,Fast Food,2.7,42,1055.08,UPI,165.7,Delivered
6595,2026-03-12,20:38:00,Pune,Sushi World,Indian,4.1,33,1142.46,COD,182.7,Delivered
6596,2026-02-07,14:00:00,Mumbai,Sushi World,Japanese,3.8,25,980.2,UPI,30.62,Delivered
6597,2026-03-25,18:00:00,Mumbai,Pizza Point,Japanese,2.8,52,918.03,COD,29.45,Cancelled
6598,2026-01-03,13:01:00,Chennai,Pizza Point,Fast Food,4.1,28,1143.75,COD,185.31,Delivered
6599,2026-01-08,20:54:00,Mumbai,Dosa Palace,Indian,3.6,31,418.53,COD,60.29,Delivered
6600,2026-01-05,10:41:00,Pune,Sushi World,Indian,3.0,69,428.83,Card,94.53,Delivered
6601,2026-04-01,12:39:00,Mumbai,Burger Town,Italian,3.4,54,681.02,COD,60.89,Delivered
6602,2026-01-08,22:14:00,Pune,Sushi World,Indian,3.7,50,207.46,COD,149.87,Delivered
6603,2026-01-26,14:11:00,Bangalore,Pizza Point,Japanese,2.7,22,1165.07,Card,42.22,Delivered
6604,2026-03-09,13:36:00,Pune,Sushi World,Italian,4.9,65,232.25,Card,98.82,Delivered
6605,2026-03-14,16:13:00,Hyderabad,Pizza Point,Japanese,4.2,55,796.11,COD,170.09,Delivered
6606,2026-03-16,20:40:00,Hyderabad,Dosa Palace,South Indian,2.8,32,553.97,Card,188.53,Delivered
6607,2026-03-29,12:12:00,Hyderabad,Dosa Palace,Fast Food,4.6,32,302.97,UPI,70.55,Cancelled
6608,2026-01-31,15:45:00,Chennai,Dosa Palace,South Indian,3.3,53,224.61,COD,22.79,Delivered
6609,2026-01-15,13:24:00,Chennai,Burger Town,Fast Food,4.0,40,462.42,COD,161.94,Delivered
6610,2026-02-23,13:27:00,Chennai,Burger Town,Japanese,3.2,53,306.68,UPI,22.15,Delivered
6611,2026-01-18,16:48:00,Pune,Pizza Point,Japanese,4.3,61,1140.33,Card,155.86,Delivered
6612,2026-03-08,12:58:00,Chennai,Biryani Hub,South Indian,4.3,62,444.76,UPI,137.8,Delivered
6613,2026-02-05,18:34:00,Bangalore,Tandoori Nights,Fast Food,3.9,47,294.13,UPI,115.51,Delivered
6614,2026-02-06,21:41:00,Hyderabad,Burger Town,Fast Food,3.1,66,969.68,Card,187.9,Delivered
6615,2026-02-03,18:56:00,Pune,Pizza Point,Italian,3.1,54,614.25,Card,64.48,Delivered
6616,2026-01-17,17:12:00,Hyderabad,Sushi World,Indian,3.5,33,1043.67,COD,18.67,Delivered
6617,2026-01-26,18:25:00,Chennai,Dosa Palace,Italian,2.9,37,1038.43,COD,196.32,Delivered
6618,2026-01-29,15:57:00,Pune,Dosa Palace,Japanese,3.3,38,1192.38,COD,88.23,Delivered
6619,2026-01-27,16:41:00,Mumbai,Dosa Palace,South Indian,4.2,38,1003.83,Card,86.68,Cancelled
6620,2026-01-08,22:48:00,Bangalore,Pizza Point,Fast Food,4.6,52,414.15,COD,17.91,Cancelled
6621,2026-02-19,15:25:00,Chennai,Dosa Palace,Italian,3.3,54,786.45,UPI,148.71,Cancelled
6622,2026-01-01,19:57:00,Chennai,Burger Town,South Indian,3.1,39,726.25,COD,144.02,Delivered
6623,2026-01-27,11:01:00,Bangalore,Sushi World,South Indian,4.6,48,708.19,Card,29.06,Delivered
6624,2026-02-14,18:15:00,Bangalore,Dosa Palace,Indian,4.7,27,496.81,Card,46.76,Delivered
6625,2026-03-25,18:04:00,Mumbai,Pizza Point,Fast Food,3.5,44,410.14,COD,3.28,Delivered
6626,2026-03-27,13:03:00,Chennai,Sushi World,South Indian,2.6,36,916.89,Card,177.95,Delivered
6627,2026-03-04,11:12:00,Chennai,Dosa Palace,Fast Food,4.2,20,301.76,Card,48.91,Delivered
6628,2026-02-13,22:23:00,Hyderabad,Biryani Hub,Italian,4.5,57,249.62,COD,185.41,Delivered
6629,2026-02-22,13:46:00,Pune,Dosa Palace,South Indian,2.5,68,581.24,COD,114.23,Cancelled
6630,2026-03-03,19:43:00,Pune,Tandoori Nights,South Indian,4.0,49,943.93,UPI,85.08,Delivered
6631,2026-03-18,13:15:00,Hyderabad,Burger Town,Italian,4.0,47,1068.53,Card,1.57,Delivered
6632,2026-01-12,18:09:00,Pune,Sushi World,Fast Food,3.4,52,740.13,COD,18.45,Cancelled
6633,2026-02-09,22:53:00,Bangalore,Burger Town,Fast Food,4.4,32,1039.93,UPI,31.74,Delivered
6634,2026-02-28,21:34:00,Pune,Biryani Hub,South Indian,3.6,43,225.29,Card,21.14,Delivered
6635,2026-02-20,22:50:00,Pune,Biryani Hub,Italian,4.2,63,655.37,Card,51.24,Delivered
6636,2026-03-08,11:07:00,Hyderabad,Tandoori Nights,Japanese,3.8,56,333.39,UPI,30.92,Delivered
6637,2026-03-03,21:40:00,Mumbai,Burger Town,Fast Food,3.1,41,782.72,Card,132.77,Delivered
6638,2026-01-16,21:45:00,Pune,Sushi World,Japanese,4.0,32,1120.99,COD,59.41,Delivered
6639,2026-03-04,21:29:00,Pune,Biryani Hub,South Indian,4.3,59,207.19,UPI,143.66,Delivered
6640,2026-03-16,19:29:00,Mumbai,Biryani Hub,Japanese,4.9,31,868.22,UPI,27.1,Delivered
6641,2026-01-08,20:01:00,Hyderabad,Dosa Palace,Japanese,3.5,60,992.35,COD,41.82,Cancelled
6642,2026-02-02,13:09:00,Mumbai,Tandoori Nights,Fast Food,2.7,68,944.48,UPI,157.49,Delivered
6643,2026-02-10,16:36:00,Hyderabad,Pizza Point,South Indian,5.0,65,219.77,COD,126.82,Delivered
6644,2026-01-02,14:12:00,Bangalore,Biryani Hub,Japanese,4.1,26,373.88,COD,19.29,Cancelled
6645,2026-02-23,15:36:00,Hyderabad,Sushi World,Fast Food,4.9,55,294.4,Card,191.88,Delivered
6646,2026-02-06,22:38:00,Bangalore,Sushi World,Japanese,2.8,48,285.45,Card,152.51,Delivered
6647,2026-01-17,16:15:00,Bangalore,Dosa Palace,Fast Food,3.4,48,930.18,Card,110.53,Delivered
6648,2026-01-29,20:49:00,Hyderabad,Sushi World,South Indian,2.8,45,624.79,Card,68.58,Delivered
6649,2026-03-23,22:03:00,Chennai,Dosa Palace,Italian,4.6,46,924.82,Card,18.79,Delivered
6650,2026-03-17,15:49:00,Hyderabad,Biryani Hub,Fast Food,4.7,43,560.75,COD,71.64,Delivered
6651,2026-02-13,15:01:00,Pune,Biryani Hub,Fast Food,3.8,50,317.05,UPI,64.6,Delivered
6652,2026-03-27,16:17:00,Pune,Biryani Hub,Japanese,3.0,26,918.45,UPI,15.67,Delivered
6653,2026-02-03,11:22:00,Chennai,Biryani Hub,South Indian,2.8,36,826.06,Card,156.75,Cancelled
6654,2026-01-19,21:10:00,Bangalore,Pizza Point,Indian,4.0,68,312.98,COD,83.07,Delivered
6655,2026-03-16,12:57:00,Chennai,Tandoori Nights,Indian,3.8,52,1124.36,COD,177.9,Cancelled
6656,2026-03-01,16:46:00,Pune,Tandoori Nights,Italian,4.2,53,508.92,COD,31.59,Delivered
6657,2026-03-01,20:05:00,Chennai,Pizza Point,South Indian,3.3,37,854.73,UPI,63.51,Delivered
6658,2026-01-16,10:39:00,Hyderabad,Biryani Hub,Fast Food,3.5,60,231.98,COD,55.81,Delivered
6659,2026-02-18,13:08:00,Chennai,Sushi World,Indian,2.6,24,643.04,Card,173.03,Delivered
6660,2026-03-06,18:53:00,Bangalore,Dosa Palace,Italian,4.0,20,1164.36,COD,101.55,Delivered
6661,2026-01-01,15:10:00,Hyderabad,Tandoori Nights,South Indian,3.6,26,1086.51,Card,28.36,Delivered
6662,2026-01-03,22:23:00,Mumbai,Burger Town,Italian,4.8,53,421.35,UPI,71.49,Delivered
6663,2026-03-17,10:29:00,Pune,Dosa Palace,Indian,4.1,22,1079.13,UPI,188.64,Cancelled
6664,2026-01-19,19:26:00,Pune,Burger Town,Japanese,3.5,55,493.07,COD,110.3,Delivered
6665,2026-02-26,12:25:00,Chennai,Burger Town,Japanese,3.2,54,1052.23,UPI,7.35,Delivered
6666,2026-01-19,13:10:00,Hyderabad,Biryani Hub,South Indian,4.8,31,929.23,UPI,11.57,Delivered
6667,2026-03-08,13:25:00,Mumbai,Burger Town,Italian,2.5,34,552.05,COD,47.14,Delivered
6668,2026-01-11,18:48:00,Hyderabad,Biryani Hub,Fast Food,3.3,23,1110.79,UPI,124.26,Delivered
6669,2026-01-07,15:34:00,Pune,Pizza Point,Indian,4.9,52,685.28,Card,49.05,Delivered
6670,2026-03-05,11:12:00,Hyderabad,Sushi World,Japanese,4.1,35,517.69,COD,170.02,Delivered
6671,2026-03-04,22:41:00,Mumbai,Burger Town,Japanese,3.8,48,479.69,Card,125.88,Cancelled
6672,2026-02-13,16:51:00,Chennai,Sushi World,Italian,3.0,25,1139.07,UPI,60.15,Delivered
6673,2026-02-22,15:04:00,Bangalore,Biryani Hub,Japanese,4.6,68,958.58,COD,78.79,Delivered
6674,2026-02-26,18:10:00,Hyderabad,Burger Town,Italian,3.0,56,549.9,Card,75.05,Delivered
